id	prompt	generated_nl	gold_standard_nl	lang	model	prompt_type	query	tokenized_generated_nl	tokenized_gold_standard_nl	sentence_bleu	sentence_nist	rougeL	levenshtein
64	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q476028> . ?uri <http://www.wikidata.org/prop/direct/P118> <http://www.wikidata.org/entity/Q9448> . } 
 Where:
 http://www.wikidata.org/prop/direct/P31 has human-readable name ""instance of.""
 http://www.wikidata.org/entity/Q476028 has human-readable name ""association football club.""
 http://www.wikidata.org/prop/direct/P118 has human-readable name ""league.""
 http://www.wikidata.org/entity/Q9448 has human-readable name ""Premier League.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which URIs represent association football clubs that are part of the Premier League?	Give me all soccer clubs in the Premier League.	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q476028> . ?uri <http://www.wikidata.org/prop/direct/P118> <http://www.wikidata.org/entity/Q9448> . }	['Which', 'URIs', 'represent', 'association', 'football', 'clubs', 'that', 'are', 'part', 'of', 'the', 'Premier', 'League', '?']	['Give', 'me', 'all', 'soccer', 'clubs', 'in', 'the', 'Premier', 'League', '.']	0.1654	0.9491	0.2727	51.0
65	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q35600> <http://www.wikidata.org/prop/direct/P610> ?uri . } 
 Where:
 http://www.wikidata.org/entity/Q35600 has human-readable name ""Ural Mountains.""
 http://www.wikidata.org/prop/direct/P610 has human-readable name ""highest point.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What are the highest points of the Ural Mountains?	What is the highest place of the Urals?	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q35600> <http://www.wikidata.org/prop/direct/P610> ?uri . }	['What', 'are', 'the', 'highest', 'points', 'of', 'the', 'Ural', 'Mountains', '?']	['What', 'is', 'the', 'highest', 'place', 'of', 'the', 'Urals', '?']	0.2804	1.8131	0.5333	17.0
66	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q1214 wdt:P6 ?uri . } 
 Where:
 wd:Q1214 has human-readable name ""Wyoming.""
 wdt:P6 has human-readable name ""head of government.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Who is the head of government of Wyoming?	Who is the governor of Wyoming?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q1214 wdt:P6 ?uri . }	['Who', 'is', 'the', 'head', 'of', 'government', 'of', 'Wyoming', '?']	['Who', 'is', 'the', 'governor', 'of', 'Wyoming', '?']	0.3666	1.8716	0.7692	12.0
67	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q243 wdt:P84 ?x . ?x wdt:P69 ?uri } 
 Where:
 wd:Q243 has human-readable name ""Eiffel Tower.""
 wdt:P84 has human-readable name ""architect.""
 wdt:P69 has human-readable name ""educated at.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What is the URI of a person who was educated at the institution for the Eiffel Tower, according to Wikidata?	Where did the architect of the Eiffel Tower study?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q243 wdt:P84 ?x . ?x wdt:P69 ?uri }	['What', 'is', 'the', 'URI', 'of', 'a', 'person', 'who', 'was', 'educated', 'at', 'the', 'institution', 'for', 'the', 'Eiffel', 'Tower', ',', 'according', 'to', 'Wikidata', '?']	['Where', 'did', 'the', 'architect', 'of', 'the', 'Eiffel', 'Tower', 'study', '?']	0.1295	0.8627	0.2308	71.0
68	"Having a SPARQL query: PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q9259 ; wdt:P575 ?date . BIND(xsd:integer(YEAR(?date)) as ?year) . BIND(xsd:integer(YEAR(NOW())) as ?currentYear) . FILTER(?year < ?currentYear && ?year < (?currentYear - 2)) . } 
 Where:
 wdt:P31 has human-readable name ""instance of.""
 wd:Q9259 has human-readable name ""UNESCO World Heritage Site.""
 wdt:P575 has human-readable name ""time of discovery or invention.""
 xsd:integer has human-readable name ""integer.""
 xsd:integer has human-readable name ""integer.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which URIs represent UNESCO World Heritage Sites that were discovered or invented more than two years ago?	Give me all world heritage sites designated within the past two years.	en	gpt-3.5-turbo	ONE_SHOT	PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q9259 ; wdt:P575 ?date . BIND(xsd:integer(YEAR(?date)) as ?year) . BIND(xsd:integer(YEAR(NOW())) as ?currentYear) . FILTER(?year < ?currentYear && ?year < (?currentYear - 2)) . }	['Which', 'URIs', 'represent', 'UNESCO', 'World', 'Heritage', 'Sites', 'that', 'were', 'discovered', 'or', 'invented', 'more', 'than', 'two', 'years', 'ago', '?']	['Give', 'me', 'all', 'world', 'heritage', 'sites', 'designated', 'within', 'the', 'past', 'two', 'years', '.']	0.1387	0.4112	0.1379	63.0
69	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; wdt:P19 wd:Q90 ; wdt:P569 ?birthDate . BIND(YEAR(?birthDate) as ?birthYear) . FILTER(?birthYear > 1950) } 
 Where:
 wdt:P106 has human-readable name ""occupation.""
 wd:Q33999 has human-readable name ""actor.""
 wdt:P19 has human-readable name ""place of birth.""
 wd:Q90 has human-readable name ""Paris.""
 wdt:P569 has human-readable name ""date of birth.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What are the URIs of actors born after 1950 in Paris?	Give me all actors who were born in Paris after 1950.	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; wdt:P19 wd:Q90 ; wdt:P569 ?birthDate . BIND(YEAR(?birthDate) as ?birthYear) . FILTER(?birthYear > 1950) }	['What', 'are', 'the', 'URIs', 'of', 'actors', 'born', 'after', '1950', 'in', 'Paris', '?']	['Give', 'me', 'all', 'actors', 'who', 'were', 'born', 'in', 'Paris', 'after', '1950', '.']	0.2593	1.7925	0.3636	40.0
70	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P161> <http://www.wikidata.org/entity/Q34851> . ?uri <http://www.wikidata.org/prop/direct/P161> <http://www.wikidata.org/entity/Q151973> . } 
 Where:
 http://www.wikidata.org/prop/direct/P161 has human-readable name ""cast member.""
 http://www.wikidata.org/entity/Q34851 has human-readable name ""Elizabeth Taylor.""
 http://www.wikidata.org/prop/direct/P161 has human-readable name ""cast member.""
 http://www.wikidata.org/entity/Q151973 has human-readable name ""Richard Burton.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which unique URIs represent individuals who are cast members in both Elizabeth Taylor and Richard Burton's movies?	Which movies star both Liz Taylor and Richard Burton?	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P161> <http://www.wikidata.org/entity/Q34851> . ?uri <http://www.wikidata.org/prop/direct/P161> <http://www.wikidata.org/entity/Q151973> . }	"['Which', 'unique', 'URIs', 'represent', 'individuals', 'who', 'are', 'cast', 'members', 'in', 'both', 'Elizabeth', 'Taylor', 'and', 'Richard', 'Burton', ""'s"", 'movies', '?']"	['Which', 'movies', 'star', 'both', 'Liz', 'Taylor', 'and', 'Richard', 'Burton', '?']	0.1507	1.3987	0.3846	66.0
71	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q163740 . { ?uri wdt:P159|wdt:P17 wd:Q408 . } UNION { ?uri wdt:P159|wdt:P17 ?city . ?city wdt:P159 wd:Q408 } } 
 Where:
 wdt:P31 has human-readable name ""instance of.""
 wd:Q163740 has human-readable name ""nonprofit organization.""
 wdt:P159 has human-readable name ""headquarters location.""
 wdt:P17 has human-readable name ""country.""
 wd:Q408 has human-readable name ""Australia.""
 wdt:P159 has human-readable name ""headquarters location.""
 wdt:P17 has human-readable name ""country.""
 wdt:P159 has human-readable name ""headquarters location.""
 wd:Q408 has human-readable name ""Australia.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which nonprofit organizations have headquarters or are located in Australia?	Give me all Australian nonprofit organizations.	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q163740 . { ?uri wdt:P159|wdt:P17 wd:Q408 . } UNION { ?uri wdt:P159|wdt:P17 ?city . ?city wdt:P159 wd:Q408 } }	['Which', 'nonprofit', 'organizations', 'have', 'headquarters', 'or', 'are', 'located', 'in', 'Australia', '?']	['Give', 'me', 'all', 'Australian', 'nonprofit', 'organizations', '.']	0.172	0.5104	0.25	59.0
72	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE {  <http://www.wikidata.org/entity/Q989> <http://www.wikidata.org/prop/P39> ?position . ?position <http://www.wikidata.org/prop/statement/P39> <http://www.wikidata.org/entity/Q19546> . ?position <http://www.wikidata.org/prop/qualifier/P1366> ?uri }  
 Where:
 http://www.wikidata.org/entity/Q989 has human-readable name ""John Paul II.""
 http://www.wikidata.org/prop/P39 has human-readable name ""position held.""
 http://www.wikidata.org/prop/statement/P39 has human-readable name ""position held.""
 http://www.wikidata.org/entity/Q19546 has human-readable name ""pope.""
 http://www.wikidata.org/prop/qualifier/P1366 has human-readable name ""replaced by.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which individual was replaced by John Paul II in the position of Pope?	Which pope succeeded John Paul II?	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE {  <http://www.wikidata.org/entity/Q989> <http://www.wikidata.org/prop/P39> ?position . ?position <http://www.wikidata.org/prop/statement/P39> <http://www.wikidata.org/entity/Q19546> . ?position <http://www.wikidata.org/prop/qualifier/P1366> ?uri } 	['Which', 'individual', 'was', 'replaced', 'by', 'John', 'Paul', 'II', 'in', 'the', 'position', 'of', 'Pope', '?']	['Which', 'pope', 'succeeded', 'John', 'Paul', 'II', '?']	0.1749	1.0026	0.3158	46.0
74	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P39 wd:Q473984 . ?uri p:P39 ?statement . ?statement pq:P580 ?startDate ; pq:P582 ?endDate . FILTER(YEAR(?startDate) <= 1978 && YEAR(?endDate) >= 1978) . } 
 Where:
 wdt:P39 has human-readable name ""position held.""
 wd:Q473984 has human-readable name ""President of Pakistan.""
 p:P39 has human-readable name ""position held.""
 pq:P580 has human-readable name ""start time.""
 pq:P582 has human-readable name ""end time.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which individuals held the position of President of Pakistan in 1978?	Who was president of Pakistan in 1978?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P39 wd:Q473984 . ?uri p:P39 ?statement . ?statement pq:P580 ?startDate ; pq:P582 ?endDate . FILTER(YEAR(?startDate) <= 1978 && YEAR(?endDate) >= 1978) . }	['Which', 'individuals', 'held', 'the', 'position', 'of', 'President', 'of', 'Pakistan', 'in', '1978', '?']	['Who', 'was', 'president', 'of', 'Pakistan', 'in', '1978', '?']	0.317	1.25	0.4706	33.0
75	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q243278> <http://www.wikidata.org/prop/direct/P127> ?uri . } 
 Where:
 http://www.wikidata.org/entity/Q243278 has human-readable name ""Rolls-Royce.""
 http://www.wikidata.org/prop/direct/P127 has human-readable name ""owned by.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	List all the entities that are owned by Rolls-Royce.	Who is the owner of Rolls-Royce?	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q243278> <http://www.wikidata.org/prop/direct/P127> ?uri . }	['List', 'all', 'the', 'entities', 'that', 'are', 'owned', 'by', 'Rolls-Royce', '.']	['Who', 'is', 'the', 'owner', 'of', 'Rolls-Royce', '?']	0.2325	0.5615	0.1333	26.0
76	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q33506 ; wdt:P131 wd:Q90 . } 
 Where:
 wdt:P31 has human-readable name ""instance of.""
 wd:Q33506 has human-readable name ""museum.""
 wdt:P131 has human-readable name ""located in the administrative territorial entity.""
 wd:Q90 has human-readable name ""Paris.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which entities are museums located in Paris?	How many museums does Paris have?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q33506 ; wdt:P131 wd:Q90 . }	['Which', 'entities', 'are', 'museums', 'located', 'in', 'Paris', '?']	['How', 'many', 'museums', 'does', 'Paris', 'have', '?']	0.2608	1.0528	0.1538	28.0
77	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q9696 wdt:P20 ?uri . } 
 Where:
 wd:Q9696 has human-readable name ""John F. Kennedy.""
 wdt:P20 has human-readable name ""place of death.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What is the place where John F. Kennedy died?	Where was JFK assassinated?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q9696 wdt:P20 ?uri . }	['What', 'is', 'the', 'place', 'where', 'John', 'F.', 'Kennedy', 'died', '?']	['Where', 'was', 'JFK', 'assassinated', '?']	0.1955	0.2322	0.0	32.0
78	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P39> <http://www.wikidata.org/entity/Q4970706> . }  
 Where:
 http://www.wikidata.org/prop/direct/P39 has human-readable name ""position held.""
 http://www.wikidata.org/entity/Q4970706 has human-readable name ""Federal Chancellor of Germany.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which individuals have held the position of Federal Chancellor of Germany?	Give me all federal chancellors of Germany.	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P39> <http://www.wikidata.org/entity/Q4970706> . } 	['Which', 'individuals', 'have', 'held', 'the', 'position', 'of', 'Federal', 'Chancellor', 'of', 'Germany', '?']	['Give', 'me', 'all', 'federal', 'chancellors', 'of', 'Germany', '.']	0.1657	0.5	0.1176	40.0
80	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { VALUES ?beerType { wd:Q44 wd:Q15075508 } ?uri wdt:P31 ?beerType ; wdt:P17 wd:Q27 . } 
 Where:
 wd:Q44 has human-readable name ""beer.""
 wd:Q15075508 has human-readable name ""beer brand.""
 wdt:P31 has human-readable name ""instance of.""
 wdt:P17 has human-readable name ""country.""
 wd:Q27 has human-readable name ""Republic of Ireland.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"Which URIs represent instances of either ""beer"" or ""beer brand"" and are from the country ""Republic of Ireland""?"	Which beer originated in Ireland?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { VALUES ?beerType { wd:Q44 wd:Q15075508 } ?uri wdt:P31 ?beerType ; wdt:P17 wd:Q27 . }	"['Which', 'URIs', 'represent', 'instances', 'of', 'either', '``', 'beer', ""''"", 'or', '``', 'beer', 'brand', ""''"", 'and', 'are', 'from', 'the', 'country', '``', 'Republic', 'of', 'Ireland', ""''"", '?']"	['Which', 'beer', 'originated', 'in', 'Ireland', '?']	0.2495	0.4136	0.0909	83.0
81	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q5451 wdt:P17 ?uri . } 
 Where:
 wd:Q5451 has human-readable name ""Himalayas.""
 wdt:P17 has human-readable name ""country.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which countries are associated with the Himalayas?	To which countries does the Himalayan mountain system extend?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q5451 wdt:P17 ?uri . }	['Which', 'countries', 'are', 'associated', 'with', 'the', 'Himalayas', '?']	['To', 'which', 'countries', 'does', 'the', 'Himalayan', 'mountain', 'system', 'extend', '?']	0.2031	1.0098	0.25	38.0
82	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P106> <http://www.wikidata.org/entity/Q10800557> . { ?uri <http://www.wikidata.org/prop/direct/P19> <http://www.wikidata.org/entity/Q183> . } UNION { ?uri <http://www.wikidata.org/prop/direct/P19>/<http://www.wikidata.org/prop/direct/P17> <http://www.wikidata.org/entity/Q183> . } } 
 Where:
 http://www.wikidata.org/prop/direct/P106 has human-readable name ""occupation.""
 http://www.wikidata.org/entity/Q10800557 has human-readable name ""film actor.""
 http://www.wikidata.org/prop/direct/P19 has human-readable name ""place of birth.""
 http://www.wikidata.org/entity/Q183 has human-readable name ""Germany.""
 http://www.wikidata.org/prop/direct/P19 has human-readable name ""place of birth.""
 http://www.wikidata.org/prop/direct/P17 has human-readable name ""country.""
 http://www.wikidata.org/entity/Q183 has human-readable name ""Germany.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which film actors were born in Germany or have Germany as their country of birth?	Which actors were born in Germany?	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P106> <http://www.wikidata.org/entity/Q10800557> . { ?uri <http://www.wikidata.org/prop/direct/P19> <http://www.wikidata.org/entity/Q183> . } UNION { ?uri <http://www.wikidata.org/prop/direct/P19>/<http://www.wikidata.org/prop/direct/P17> <http://www.wikidata.org/entity/Q183> . } }	['Which', 'film', 'actors', 'were', 'born', 'in', 'Germany', 'or', 'have', 'Germany', 'as', 'their', 'country', 'of', 'birth', '?']	['Which', 'actors', 'were', 'born', 'in', 'Germany', '?']	0.249	1.2282	0.5	47.0
84	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?film <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q11424> . ?film <http://www.wikidata.org/prop/direct/P162> ?uri . } GROUP BY ?uri ORDER BY DESC(COUNT(?film)) LIMIT 1 
 Where:
 http://www.wikidata.org/prop/direct/P31 has human-readable name ""instance of.""
 http://www.wikidata.org/entity/Q11424 has human-readable name ""film.""
 http://www.wikidata.org/prop/direct/P162 has human-readable name ""producer.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which producer has produced the most number of films according to Wikidata?	Who produced the most films?	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { ?film <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q11424> . ?film <http://www.wikidata.org/prop/direct/P162> ?uri . } GROUP BY ?uri ORDER BY DESC(COUNT(?film)) LIMIT 1	['Which', 'producer', 'has', 'produced', 'the', 'most', 'number', 'of', 'films', 'according', 'to', 'Wikidata', '?']	['Who', 'produced', 'the', 'most', 'films', '?']	0.1852	0.9942	0.3529	47.0
85	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q95 wdt:P1128 ?uri . } 
 Where:
 wd:Q95 has human-readable name ""Google.""
 wdt:P1128 has human-readable name ""employees.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What are the employees of Google?	How many employees does Google have?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q95 wdt:P1128 ?uri . }	['What', 'are', 'the', 'employees', 'of', 'Google', '?']	['How', 'many', 'employees', 'does', 'Google', 'have', '?']	0.2621	1.2032	0.1667	19.0
86	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; wdt:P19 wd:Q64 . } 
 Where:
 wdt:P106 has human-readable name ""occupation.""
 wd:Q33999 has human-readable name ""actor.""
 wdt:P19 has human-readable name ""place of birth.""
 wd:Q64 has human-readable name ""Berlin.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which individuals were born in Berlin and have the occupation of actor?	Give me all actors who were born in Berlin.	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; wdt:P19 wd:Q64 . }	['Which', 'individuals', 'were', 'born', 'in', 'Berlin', 'and', 'have', 'the', 'occupation', 'of', 'actor', '?']	['Give', 'me', 'all', 'actors', 'who', 'were', 'born', 'in', 'Berlin', '.']	0.1934	1.0221	0.381	54.0
87	"Having a SPARQL query: SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q111135> <http://www.wikidata.org/prop/direct/P170> ?uri . } 
 Where:
 http://www.wikidata.org/entity/Q111135 has human-readable name ""Goofy.""
 http://www.wikidata.org/prop/direct/P170 has human-readable name ""creator.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Who is the creator of Goofy?	Who created Goofy?	en	gpt-3.5-turbo	ONE_SHOT	SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q111135> <http://www.wikidata.org/prop/direct/P170> ?uri . }	['Who', 'is', 'the', 'creator', 'of', 'Goofy', '?']	['Who', 'created', 'Goofy', '?']	0.2302	0.8571	0.4444	12.0
88	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { { wd:Q1318118 wdt:P361 ?uri . } UNION { VALUES ?albumType { wd:Q482994 wd:Q208569 } ?uri wdt:P31|wdt:P7937 ?albumType ; wdt:P658 wd:Q1318118 . }} 
 Where:
 wd:Q1318118 has human-readable name ""Last Christmas.""
 wdt:P361 has human-readable name ""part of.""
 wd:Q482994 has human-readable name ""album.""
 wd:Q208569 has human-readable name ""studio album.""
 wdt:P31 has human-readable name ""instance of.""
 wdt:P7937 has human-readable name ""form of creative work.""
 wdt:P658 has human-readable name ""tracklist.""
 wd:Q1318118 has human-readable name ""Last Christmas.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"Which albums is the work ""Last Christmas"" a part of, or is classified as an album or studio album and has ""Last Christmas"" as a tracklist?"	Which music albums contain the song Last Christmas?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { { wd:Q1318118 wdt:P361 ?uri . } UNION { VALUES ?albumType { wd:Q482994 wd:Q208569 } ?uri wdt:P31|wdt:P7937 ?albumType ; wdt:P658 wd:Q1318118 . }}	"['Which', 'albums', 'is', 'the', 'work', '``', 'Last', 'Christmas', ""''"", 'a', 'part', 'of', ',', 'or', 'is', 'classified', 'as', 'an', 'album', 'or', 'studio', 'album', 'and', 'has', '``', 'Last', 'Christmas', ""''"", 'as', 'a', 'tracklist', '?']"	['Which', 'music', 'albums', 'contain', 'the', 'song', 'Last', 'Christmas', '?']	0.141	0.5944	0.2222	99.0
89	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?date WHERE { wd:Q1951 wdt:P571 ?date . } 
 Where:
 wd:Q1951 has human-readable name ""Alberta.""
 wdt:P571 has human-readable name ""inception.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What is the inception date of Alberta?	When was Alberta admitted as province?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?date WHERE { wd:Q1951 wdt:P571 ?date . }	['What', 'is', 'the', 'inception', 'date', 'of', 'Alberta', '?']	['When', 'was', 'Alberta', 'admitted', 'as', 'province', '?']	0.2357	0.7018	0.0	30.0
90	"Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri wdt:P361 wd:Q207329 } 
 Where:
 wdt:P361 has human-readable name ""part of.""
 wd:Q207329 has human-readable name ""Soyuz programme.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	How many distinct entities are part of the Soyuz programme?	How many missions does the Soyuz programme have?	en	gpt-3.5-turbo	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri wdt:P361 wd:Q207329 }	['How', 'many', 'distinct', 'entities', 'are', 'part', 'of', 'the', 'Soyuz', 'programme', '?']	['How', 'many', 'missions', 'does', 'the', 'Soyuz', 'programme', 'have', '?']	0.2445	1.7291	0.4444	27.0
